mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.44623883565266925,0.05545788950875601,0.03470349311828613,0.01551847416132979,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.9563248157501221,0.08449322339572626,0.07022611300150554,0.02293938388283212,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
1.133955478668213,0.14971252148925213,0.05148665110270182,0.002869492724966255,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.95,0.875,0.975,0.9333333333333332,0.04249182927993986,106
0.2910603682200114,0.06701200798425168,0.022161165873209637,0.0064548579816423625,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4073955217997233,0.013183133712217555,0.025345643361409504,0.007432024077547484,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
1.1007023652394612,0.22184292823719498,0.12282808621724446,0.0751729777419364,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.3112243016560872,0.05110188800417807,0.03683121999104818,0.020480847902429797,,1,10,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.9897657235463461,0.19100896496744552,0.07000533739725749,0.016245271157167545,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
1.929867188135783,0.11697382602175313,0.09436289469401042,0.0283065740506675,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.3553291956583659,0.05215796719118655,0.02203996976216634,0.005006499071338321,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",1.0,0.9,0.975,0.9583333333333334,0.04249182927993986,4
0.6090326309204102,0.13386304942925936,0.034979025522867836,0.0036942073301865653,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
1.0602717399597168,0.09247973723207878,0.026268800099690754,0.0013378894533080696,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.19647892316182455,0.09155393482461277,0.02671043078104655,0.014775328755099678,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.38225793838500977,0.028355631346875885,0.031703551610310875,0.0030785560342844703,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",1.0,0.9,0.975,0.9583333333333334,0.04249182927993986,4
0.6990454991658529,0.1595725228885407,0.027725617090861004,0.0017449269855547745,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11783425013224284,0.0014824867035516875,0.009171326955159506,0.00016667673691108227,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.233380397160848,0.0009661979978701152,0.015480677286783854,0.0008973707997737538,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.48011136054992676,0.011045957277167728,0.027264753977457683,0.001251943599392917,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.11643012364705403,0.0007013465324797423,0.009142557779947916,5.683315294783727e-05,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.2390451431274414,0.0028236165879404447,0.016367038091023762,0.001787767682481072,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4734508991241455,0.014196494449977696,0.027422269185384113,0.0019639776854813206,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.12567353248596191,0.00814778834142172,0.009847640991210938,0.0008583599533346715,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.23797369003295898,0.007445737335218515,0.014773209889729818,0.00015103327198679657,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.4637602170308431,0.005065911910786016,0.02595678965250651,0.0002455450813684773,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.12609275182088217,0.012109553563347133,0.009179830551147461,0.00013487342742650574,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.925,0.95,0.9499999999999998,0.020412414523193124,80
0.32300980885823566,0.09413115238216706,0.020732561747233074,0.007553852897396523,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.7759310404459635,0.08197401082767111,0.029882033665974934,0.00947934937097438,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.1573945681254069,0.04944501743079516,0.012961546579996744,0.00603264653152117,10,1,2,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.38378024101257324,0.05147713407045514,0.02912791570027669,0.0017668232401315586,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.8296283086140951,0.10900564650093303,0.03798230489095052,0.013685145253724476,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.95,0.9,0.975,0.9416666666666668,0.03118047822311616,81
0.23456533749898276,0.008142629890756124,0.01929950714111328,0.005317629356057621,10,1,5,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.48982564608256024,0.004774489119733642,0.02903437614440918,0.003421904398700594,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.7250762780507406,0.1995494139203561,0.026922861735026043,0.0011960187693336839,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11831458409627278,0.001424866722924846,0.00925302505493164,4.0000830612708506e-05,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.23773066202799478,0.0021121364025068617,0.014733155568440756,7.465568937167823e-05,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.4774688084920247,0.004980090682954558,0.0261077880859375,0.0002547244134127518,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11872212092081706,0.0020883992814169,0.00923482577006022,6.345528386426976e-05,10,2,2,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.24148774147033691,0.01195331941596551,0.01473704973856608,0.0001311318561181973,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.46188799540201825,0.002480493401929013,0.026203473409016926,0.00044440482699165747,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.11863454182942708,0.0008967989554363685,0.009050607681274414,0.00022264704254768995,10,2,5,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",1.0,0.875,0.975,0.9500000000000001,0.05400617248673217,43
0.24089892705281576,0.010924793581709703,0.015191078186035156,0.0003200046909437537,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.4671393235524495,0.0017549138647341659,0.02662769953409831,7.558942725877068e-05,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.12512445449829102,0.01149379104631553,0.009073495864868164,6.984348737406857e-05,10,2,10,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.2338543732961019,0.004058740608653705,0.01607672373453776,0.0012880237155125963,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",1.0,0.9,0.975,0.9583333333333334,0.04249182927993986,4
0.4721643924713135,0.006803914390035601,0.027320305506388348,0.0015636860995613272,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.1193404992421468,0.003994480576854391,0.009439627329508463,0.00018940995252644105,10,4,2,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",1.0,0.9,0.975,0.9583333333333334,0.04249182927993986,4
0.22982637087504068,0.0011673496352111981,0.01560815175374349,0.001360836419011451,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.875,0.95,0.9333333333333332,0.04249182927993986,106
0.47314929962158203,0.010254324954102488,0.02726284662882487,0.0008478920108140263,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.11909707387288411,0.0011960461605275106,0.009317239125569662,0.00013315918952586626,10,4,5,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.23805387814839682,0.014426880683908985,0.014971574147542318,2.605958574487792e-05,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.4674595197041829,0.004559752249595475,0.028367122014363606,0.0025757886337109083,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.12522021929423013,0.010655334855151485,0.00907754898071289,0.00020765843078866347,10,4,10,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.2414865493774414,0.005957426988387922,0.015099048614501953,0.00042654569726843815,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.478573481241862,0.013126739644488707,0.026352802912394207,0.00031317919746032133,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.12254730860392253,0.0022000000142183753,0.009366512298583984,0.00022366771942768893,20,1,2,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.3340088526407878,0.04273083020584404,0.02750682830810547,0.005035089402065912,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.95,0.9,0.975,0.9416666666666668,0.03118047822311616,81
0.8412946065266927,0.08961642126160321,0.04988328615824381,0.007002117779303336,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.22679662704467773,0.015086874202922963,0.018340190251668293,0.006143633237217509,20,1,5,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.95,0.9,0.975,0.9416666666666668,0.03118047822311616,81
0.36706002553304035,0.09085469075130034,0.024651447931925457,0.009562471353774457,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.9225916862487793,0.099429632249991,0.05481100082397461,0.004931370727862954,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.2456528345743815,0.009089111074688025,0.02003765106201172,0.0011489473372155454,20,1,10,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4512573877970378,0.0599295805277026,0.025405486424763996,0.007506518342539342,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.5072973569234213,0.023835704674889473,0.026740392049153645,0.000775315330494087,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11894639333089192,0.0010046166866680255,0.009430408477783203,0.00017283488864341292,20,2,2,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.2341148853302002,0.0039356102914631244,0.016517798105875652,0.0008945324088822031,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4766947428385417,0.01494374708259687,0.026983896891276043,0.0010399209207812138,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.11680150032043457,0.0018784918699990196,0.009217580159505209,0.0002654603133233672,20,2,5,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.24678699175516763,0.014194319520859634,0.014998118082682291,0.00030932856422280703,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.4625755151112874,0.00315614226364732,0.027073224385579426,0.0009231572377231568,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.12080701192220052,0.0031006371156567787,0.009226640065511068,7.424619798298865e-05,20,2,10,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",1.0,0.9,0.975,0.9583333333333334,0.04249182927993986,4
0.2413485844930013,0.013636196002084789,0.014807621637980143,0.00013150700468680617,20,2,10,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.4988747437795003,0.008726415942540628,0.029376427332560223,0.0028661990386985316,20,2,10,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.1186968485514323,0.0019194239237744193,0.01019755999247233,0.001404641318079813,20,4,2,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.23661287625630698,0.0040141555819311675,0.014827330907185873,0.00011197390324563198,20,4,2,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",1.0,0.875,0.975,0.9500000000000001,0.05400617248673217,43
0.4699723720550537,0.006102088898685425,0.02741845448811849,0.0016847678390865658,20,4,2,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11928494771321614,0.002342990388950341,0.009239912033081055,6.525646156627821e-05,20,4,5,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.95,0.925,0.975,0.9500000000000001,0.020412414523193124,43
0.23481361071268717,0.002206418247394067,0.014695326487223307,8.544489316455808e-05,20,4,5,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.46982717514038086,0.008748647348980686,0.026792049407958984,0.0012336911262528676,20,4,5,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.11941790580749512,0.003938562965610582,0.009111404418945312,9.820665500305032e-05,20,4,10,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",1.0,0.875,0.975,0.9500000000000001,0.05400617248673217,43
0.2404498259226481,0.011204999001039783,0.014764785766601562,6.842156305243565e-05,20,4,10,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",1.0,0.925,0.975,0.9666666666666667,0.03118047822311616,1
0.4635630448659261,0.0021727133848336417,0.03312603632609049,0.009695804462369333,20,4,10,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.11863080660502116,0.0035453147793520173,0.00919795036315918,4.143593270199694e-05,30,1,2,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.23244094848632812,0.0025606495261822713,0.015344540278116861,0.0005157521759678042,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.49902526537577313,0.04876235301756167,0.0289917786916097,0.004166223161744323,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.1936957836151123,0.05047910315638223,0.01403514544169108,0.004223087127076545,30,1,5,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.3969430128733317,0.09200720694039885,0.016241788864135742,0.004604356665337337,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.8275556564331055,0.040117500273464994,0.038452704747517906,0.010674697250802929,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.2032921314239502,0.054481633394809846,0.014465252558390299,0.0044288791723665856,30,1,10,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.38108325004577637,0.022916884235430476,0.032897631327311196,0.003843523556292127,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.8794317245483398,0.08304615038823135,0.03948060671488444,0.009597801073445282,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.15096195538838705,0.027359807805646858,0.010462760925292969,0.0015545679849585973,30,2,2,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.85,0.975,0.9333333333333332,0.05892556509887896,106
0.24336655934651694,0.015995662850564824,0.014876683553059896,0.0003279328507794384,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",1.0,0.925,0.975,0.9666666666666667,0.03118047822311616,1
0.46158965428670246,0.006164800949498732,0.025772571563720703,0.00012118654786615585,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.1188369592030843,0.00048214852428016876,0.009566624959309896,0.00024203532161988506,30,2,5,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.24751623471577963,0.011184171250727555,0.01501917839050293,0.0001823197126744253,30,2,5,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4676121075948079,0.011274562680039084,0.026250282923380535,0.00047953843201091706,30,2,5,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.1228474775950114,0.003375653616881871,0.012105226516723633,0.004142369514483046,30,2,10,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",1.0,0.925,0.975,0.9666666666666667,0.03118047822311616,1
0.23337531089782715,0.00031307116351011273,0.015026489893595377,9.447521506403112e-05,30,2,10,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.47563759485880536,0.009016422400860402,0.026910781860351562,0.0008912705154539479,30,2,10,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.11705478032430013,0.001683304490026885,0.00919183095296224,7.383263915782621e-05,30,4,2,50,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.23395419120788574,0.001905784094406039,0.014881134033203125,9.373782532296423e-05,30,4,2,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.4768323103586833,0.013731939417988604,0.02716652552286784,0.0013354094606690457,30,4,2,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.1192624568939209,0.0028442499977701543,0.009363412857055664,0.0002096116523889748,30,4,5,50,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.24530887603759766,0.013268962605107211,0.014621893564860025,0.00013793242309962153,30,4,5,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.975,0.9,0.975,0.9500000000000001,0.035355339059327355,43
0.4737411340077718,0.016265506970735245,0.02602529525756836,0.0003548413970850893,30,4,5,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
0.12012211481730144,0.003199597000324393,0.00911092758178711,1.484079850544923e-05,30,4,10,50,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",1.0,0.875,0.975,0.9500000000000001,0.05400617248673217,43
0.22896830240885416,0.0012269255181662924,0.01507417360941569,0.0003427943126140449,30,4,10,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.975,0.925,0.975,0.9583333333333334,0.023570226039551553,4
0.4397950967152913,0.03872867688315114,0.022951285044352215,0.005742217795053255,30,4,10,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.975,0.875,0.975,0.9416666666666668,0.04714045207910316,81
